IDLink,SentimentTitle,SentimentHeadline
zxiGrkcEEC,-0.029226281,-0.075967452
bFT2jqKcHE,0.077408498,-0.041612241
Xi2Hqinm5s,-0.015372325,0.040108456
pWoUzDe53R,-0.136337083,-0.039296837
FW0jS9xU8Q,-0.20390021,0.016918576
s1aZtNXQIz,-0.062507867,-0.006288164
vbArIuIsk0,0.067947658,-0.137579118
26TaAYVI50,-0.018037416,0.040108456
WZvLHzM1Fi,-0.038456726,-0.018663503
B2VsKwUgP3,0.027286144,-0.078587228
fTkxyqQiTr,0.182560938,-0.027045775
UwhEdYZWAk,0.112548925,0.183035689
kDBMI4GvL8,0.061151925,-0.024338523
cP2Q2dRQVz,0.003653208,0.041515356
rg5psLnQim,0.032480551,-0.020860444
IEqiZbzklR,-0.012413655,0.149620886
hgkmXp4BZH,-0.160725617,0.008267288
tupt0YtyrP,-0.008908428,0.191026092
ERjqdwacd1,0.060882974,-0.030574895
0yODOAF2rI,-0.084394326,0.068903647
LPF7v2azRk,-0.010793209,-0.029068592
Kt9Ci2f2eV,0.090296768,-0.046569231
H0KmxX5gUk,-0.131631026,-0.098295519
vGFkCOYNYZ,-0.082256583,0.071387077
bBg4EBB78u,-0.258100938,-0.042493314
J8e5PBUGxA,-0.068198946,-0.000400178
dD8Zx8QM69,0.096169075,0.023728288
SrZCjR67Th,-0.183324034,-0.003535151
BMWS0yPCMC,-0.009217074,0.211259666
Jn9NO3pKki,-0.006362132,0.222095832
Bv6lnPF45p,-0.04780441,-0.01581456
W0apYtVSny,-0.192199965,-0.018778353
5PEySEmhVC,-0.01049764,0.16072146
rm7Tb8uFxU,-0.023499609,-0.112753591
V2hqiYvFjI,-0.028817023,-0.06688478
Nc9o1BZRhC,0.064442183,0.004822209
BjIyTUhwQk,-0.022733683,-0.095692082
HmxzjGTLW9,0.080633854,-0.073038199
arBspB16f8,0.0073318,-0.015861001
38eRMJmLLh,-0.00408667,-0.066808656
kihFC3PgFq,-0.00408667,-0.060762691
ZCcfZSH3xp,-0.043528727,0.078243695
0ImHX1n0HX,-0.004561745,-0.056547372
NtRDIX1ZHO,0.002176971,-0.268701184
PwBb7loZoL,0.259727379,-0.070817999
0rVQ3MDvec,0.09911863,-0.075783424
1ckfMS8eIL,-0.001039356,0.043747517
iKDBmnFgIz,-0.004561745,-0.052321958
kmngZDjwdR,-0.129950841,0.158668429
pclacZFQUS,0.000778579,0.020026805
KTeUBuGb11,-0.010862391,0.030372835
VdjPwWsD2o,-0.061557983,0.044016547
hV36Os7SIP,-0.024352202,0.010209978
0rygrnAaou,0.015706279,0.112496364
E2uhgF7qQt,-0.046789123,0.000616156
JYzzoSeSR8,0.005849214,0.131345766
o46BDoHGwh,-0.109460489,-0.085836067
0VtwDzAbGl,-0.123341377,-0.057154255
JVLJdRd8dT,-0.018588812,-0.065357323
FsILxTo8Uy,-0.075378228,-0.114694444
QXosReaaTS,-0.137648456,-0.053407547
S9XP0FpmBH,0.020070319,-0.061092848
rXsjyQ2XZb,-0.013842526,-0.00663465
ABGTZv9nrG,-0.040347416,0.029907527
xioKPo7zKV,-0.027500139,0.061536331
cuh1iVXdwM,0.108831049,0.072819128
ou6acdgVQK,-0.152830064,0.017969385
hjkG3PK91S,-0.237366956,0.06219119
7fMjSZcM4Q,0.00434359,0.103991802
Zs7ifxQDg4,-0.094142773,0.172972126
JsKXm3Hldt,-0.055733064,-0.079804958
KA6mTY2WZa,-0.028502146,-0.027779796
RRfaPReUox,-0.023459224,0.009865088
KnaYAZV6Kv,-0.012132449,-0.069994133
nBwkp1BS3A,-0.066982869,0.053386321
obBWdJfI8Q,0.011241372,-0.035117186
gfwwtr72zq,-0.005244582,0.09925998
tC6CWQyc8E,-0.235832373,0.018199518
40jc1qfZ7h,0.00449727,0.039541795
U4rIUNy6X6,-0.105281214,-0.013528884
IYrSvUESPq,-0.216050626,-0.024009962
OBOpwzd6gV,-0.267720639,-0.029356997
NRAbQnKND1,0.057689959,0.053649636
ue49eHAfju,0.057459912,-0.004419973
R2HR9AydZ9,0.043863285,-0.009170107
44PBGmLLC5,-0.000886156,-0.010268163
rrKDGirUsK,-0.01233927,0.144289771
J03RlItuvG,-0.05244623,-0.04623184
eDjYcURZYv,0.011729555,0.020947968
P3SOlvO3xA,-0.004590851,0.05199841
UwWVXMFWWE,0.00916283,-0.14906739
IUB3VFtVbL,-0.01364325,0.16072146
3rG70NWKrQ,-0.101751978,-0.10650885
HzfBOrcQm4,0.001837488,0.151492364
aSsdKeWR46,0.005398568,-0.101204077
skknAxH5sB,-0.000658234,0.046749486
G2fqICaGrJ,0.335455395,0.073458107
7wCYrXHu1W,-0.03546111,-0.081963034
4IsTcknbHf,-0.030255383,-0.017025634
C8vJSjTixX,0.013929563,-0.06125501
2qlqOHCRGm,0.102699771,-0.04167581
rBjfIhprGL,-0.01049764,0.128711147
63d9vlwXZ2,0.165749685,0.052597819
ryVyX3SC34,-0.271572626,0.001439215
dnSMcfggLU,0.069644295,0.042872477
eA1WW0v4gL,-0.094008668,-0.057661277
UzHDhxKCtQ,0.075514303,-0.13798037
i4WHOiUYLP,0.119844305,0.070704473
3oAQqK0xe4,-0.060251851,0.042050986
xWFcc9PXCm,-0.110337553,-0.024330634
iMZhsSENxJ,0.005333881,0.071821065
ekrjfmrkuM,0.041288117,-0.124219322
JK8puRJvH9,-0.004590851,0.022560138
0eMLkfm4v9,-0.035649099,0.013307715
9JXIhJumq5,-0.013842526,0.024554309
pvehDr3GJm,-0.11941105,0.039856076
t1eb7KDDhI,0.120106344,0.250979774
Ig8I3A6a9U,-0.104191808,0.009594246
MyxhGfaG0p,-0.138512906,-0.070013287
s7zsSjwECS,-0.035890475,-0.026543811
hrGLxckzOP,0.158077924,0.001432563
HSs5aXgPdk,-0.005260189,0.043386782
uYJwIwQ3yC,-0.006913069,-0.04653096
EskWOyTuJJ,-0.038164413,-0.098367153
45FCXJqFuP,-0.05412345,0.072233229
P5ahD7K2t2,0.01433118,-0.227753269
EfJ6BCYjF7,-0.011388646,-0.068933576
PYnYYcfPys,0.030980688,-0.008949129
hF5bRoNqwD,-0.039926453,-0.056462507
u0i2uT9uMV,-0.000414658,-0.197392269
FCEhIeyBQH,-0.013842526,-0.012029099
KV5by9dJ7s,-0.013842526,-0.012029099
5rAn2P0mt6,-0.032439933,-0.071210303
OmL8lIxIG6,-0.069589539,-0.052607356
ApMLXvxYsO,0.066763832,0.119804255
O6IPMmjZ2D,0.050258033,0.031285474
5BmVMMGSfy,0.118122869,0.016835749
LfjPDwUbzs,0.040780441,0.060092777
SsY8FrPGeu,-0.030315248,0.037723047
KTSItEIP7Y,0.003260922,0.077904534
7QbV6KizXf,-0.025169133,-0.014579568
NwhgsOX0jy,-0.008999027,-0.038339743
Wlw3o8CtkP,-0.04843579,0.021930801
JoDETyJMl3,-0.018037416,-0.010199158
0898tVa97R,-0.046866059,0.053620195
aeGtbrfyP5,0.034664379,0.039283731
BOipYLFfDT,-0.01700973,-0.002690459
xrpckfLDAI,0.150642982,0.047502972
Ws76Y6rxgu,-0.15882923,0.030372835
NU7XiHlZ8K,-0.079350247,-0.042615419
zsZVdh8IDp,0.000193812,-0.179992531
o9lTYSMTJe,0.02561379,-0.154548976
CYRj3uhwUh,-0.147109288,-0.025748529
xhMj2w0hog,-0.031935027,-0.054785652
drz9Z44bRk,0.022419354,-0.014758828
8ecGCCiBUy,-0.263034982,-0.035031357
s6XI6EY5ne,0.089602977,0.153294685
4SLPlJzQ3B,0.029566015,0.001669122
luGkmFZvyl,-0.071612816,0.03021002
gyNvnRUnCI,-0.040409865,-0.015861253
pOe3gmln1h,0.090371431,0.151424552
hTF7b2VUB0,-0.001593038,0.055171316
t01a9J120p,0.079507597,-0.02752985
w56K75zrZr,0.103838221,0.089112188
xvWsTiUt3z,-0.117430627,-0.137938197
W3CR1urVYH,0.098623414,0.176125767
d1kckm7Jv2,0.046008458,0.102671915
gdY6l3N3Sg,0.021598636,-0.001533242
tnlSlGC4Yl,-0.003829575,0.103284186
1R6R3duG8s,-0.021267344,-0.038782338
vw7V4Zkw6S,-0.120365868,-0.074094625
wChmB28Wgn,-0.024716249,-0.042934831
xpOZAajUlK,-0.037497664,-0.003291496
V11zlwwXJP,0.065415735,0.013618238
T59tIc0Ct5,0.019772393,-0.023344309
t8SoOZqOgL,-0.086277417,0.02509586
973718Hwrr,-0.01364325,0.131605403
kTT6q9mIvZ,-0.024208824,-0.055633027
78AZo25hJk,0.002176971,-0.300275044
kLUXzJpxq4,-0.058234151,-0.027397654
ePdjG2MvqT,-0.090711029,-0.014469042
ybfSuWoAbQ,-0.003503377,-0.093186625
k0hQaiadl6,0.04906729,-0.116573119
exBYvdECI5,0.001016105,0.190050266
UuD3Hderx2,-0.003430882,0.120108272
esyTU40hs6,-0.023496596,0.084969534
4XMQBzcx3X,-0.006846088,-0.015861001
Cxly3Eh566,-0.033702363,0.040650725
wsP4GbqRrN,0.109300272,-0.138183676
TCSF2X9eCx,0.006945802,0.059946722
6cq1T7EoNq,-0.011987671,-0.10031075
UnEQkEUucx,0.032452507,0.006047774
pPAyiUZCi4,-0.054101588,-0.023729749
IpH3V8UQu2,-0.002066034,-0.001566776
legM6Ae376,0.125041263,-0.111164514
jqhr3Qs7lg,-0.055670608,-0.003848006
GMKIBByVvX,0.108555593,-0.043818762
gVotGLkMRi,0.011139566,-0.080592437
W6Gao2jVHB,-0.050902352,-0.008776444
qf7GhRZnMc,0.009979867,-0.08859814
G4e1G7pyG8,-0.01327158,0.402677198
kQJqyDzLcl,-0.004827343,-0.015411506
xPE0BCJVsU,0.251623449,0.003387322
YJUmG59qfF,0.006514202,0.077286234
KzuH3Z5AGf,-0.081412556,0.052907043
oPz1ctynjs,-0.021798656,-0.003848006
duGG2ox3B8,-0.073024791,-0.076084325
bJrCNGNXDj,-0.073024791,-0.112667734
zivDgbpz60,0.03837658,-0.018634467
YHwnPCiDlU,-0.051624255,-0.003067032
168hGn31Rz,0.105502893,-0.094630558
0rGsKpGK2W,-0.008097848,0.051604881
PbKg9rdytv,-0.026513359,0.107892556
yPiTDYiMnI,-0.048335128,-0.011189585
Id4KxsgcCO,-0.108438608,-0.026028555
59rOneXI01,0.059148732,0.009260573
pszHYXQmqJ,0.026340061,-0.01979795
METbRnmUg8,-0.001756673,-0.041551949
IgnZMumXkl,-0.01049764,0.135843263
ug2JDaEvCd,-0.127661724,-0.042453234
9T55NyrYIo,0.001341666,-0.028029923
mjdbQMcJLY,-0.023016512,-0.017652886
k2lcdv1VkC,0.07093024,-0.048341095
N4EjInvDU8,-0.06909743,-0.007925877
pAHfDSnINZ,0.098072807,0.103151762
ZOnJjrC8GH,-0.020530951,0.200836155
Uj4gJsP0Xu,-0.116416906,0.03188476
Rzkt9FCl7f,-0.00164734,0.041018014
8lgTRPbzow,-0.183993077,0.014116251
ReTBDrR0J5,-0.140746796,-0.185530555
HGZgm14gOL,-0.062141223,-0.045101151
zc0xNJyUHq,-0.018565609,0.086260389
IBL19Gvcn8,0.069542599,0.003798585
SuUpAkiRAY,-0.023315192,0.036459263
GfnI6CNBm0,0.038967793,-0.089218746
4O1ZQDhy6Z,-0.241039787,0.000741139
Q7kC5O03b6,-0.183224623,0.014116251
7nWaohs0UP,0.048794893,-0.067435288
wFyLN7lbm5,0.11003715,-0.113577365
eSBDQRu3az,0.246986867,0.103998829
mR9OIO09Lo,-0.13595957,-0.117894778
lOMh33f0nt,-0.047238112,-0.052786647
YReBXPi06s,0.051541259,-0.004160741
Ss4TxqE2XP,0.177017759,0.088962941
253wEH20VU,-0.091869166,0.043493714
mHCyQJ8x92,-0.003066742,0.035558922
UEFRvmxfgM,0.250399968,0.054948181
RdUqBKLsRP,0.12609013,-0.106223423
wzsmufC8QI,-0.138723393,0.001872514
THcZVJQyKQ,-0.017453853,-0.006799796
ze8FdC2ZJK,-0.017453853,-0.000753831
ZEIwF1I6OY,-0.020787732,0.027351134
FD7enTrtUe,0.005504432,-0.011310891
BT4pV8Dliw,-0.01693128,0.039298473
OBuXuKA4gC,0.104746785,0.003213509
r4lGB1SPkN,-0.05108565,0.029836157
CYxqQQ56HL,0.018860173,0.019564692
1p0ZTebtao,-0.119308376,0.020508601
pgacIqfBy2,0.244726046,-0.030556753
5l56qWBg3Y,-0.007937271,-0.124838983
DFtpuR7LlL,-0.021056683,0.033062101
k1fSxMLHQU,0.035491327,-0.061733302
7wXbPcbhmT,-0.032211917,0.103684687
bEPAZEpLzM,0.170884388,-0.002343907
ASZd0hrro3,0.010108035,-0.12409414
FeT6jU0zZC,-0.086801239,-0.093149441
VIeuDZJUmE,-0.076496023,-0.057162122
SxiSOrjB2Y,-0.049348886,-0.048304956
w5KGaYWIPu,-0.101239584,-0.037641033
R9aeUcDmjC,0.190547302,-0.219977296
wB8Zm12DrK,-0.012984675,-0.056053605
8brJ03bEsL,0.314397559,0.037776826
Fl1as4RhAF,-0.021674785,-0.039106462
wWz7OaA1Mc,-0.056158222,0.007952084
Ob9QTUAQA1,0.051026488,0.119804255
sgpx4PEVQG,-0.108193346,0.08660872
o9v6yIURHR,-0.002376971,-0.007707214
VHzhbINuPr,-0.002376971,-0.007707214
T7VugTtswF,-0.002376971,0.028876195
aNTssoyLmR,-0.034344138,-0.093244002
SUtX82EoYC,0.053725405,0.03816642
4skUxnuwSh,-0.017111127,0.122502431
jkBZKRyd3W,-0.091084034,0.07566287
LMC2DS2ghP,-0.006069488,-0.073324181
y6dQWdcqSf,-0.131786979,-0.042308814
c3AMLQcaOG,0.011323843,0.088125305
brUhvFp6Ob,-0.096853769,0.017549631
O7dVdVulKV,0.022621691,0.003209369
RezuNbEDUE,-0.100790253,0.077403231
uiht2PBdQL,0.02830503,0.007116488
DOH1zk4le6,-0.093069404,-0.195302602
L3X0BzYLjj,-0.093069404,-0.195302602
ZXiDZBd87A,-0.093069404,-0.195302602
OgtXVbF578,-0.093069404,-0.186824158
1UfkD4zzAI,-0.000414851,-0.045643777
kEtOdirn28,-0.088231307,-0.059151346
ZrCmgEoE03,-0.11083792,-0.141031128
aaZaziIe9S,0.073796161,0.116577843
Ne9GFvuOuu,0.116885967,-0.016415272
sgXzo7euyj,-0.041709413,0.028360116
5fQKGzWfCh,0.059774146,0.122410296
wTv4ySaEy0,0.031248767,0.208478864
29deqpJZeq,-0.065634078,-0.116933732
ot0mazurkk,-0.243031904,-0.019481972
Y83ly4KVtO,0.034061327,-0.131404612
4wMBgewebb,-0.020174015,-0.089782859
xkOU3Rhruk,-0.002207707,0.055272575
6SgZmqJb5T,-0.010260136,0.221112235
Ou9z1LuRx6,0.002211604,0.221112235
ahvP00SDSs,0.10192985,0.193571199
BfH0p1Mlc6,-0.006332048,0.16072146
cseZVS3Fo7,-0.002339124,-0.01597158
3g1KejXpsP,-0.005564356,-0.02359555
gHL8KhHlbf,0.024925537,0.218814333
xN3CyiY5sD,-0.001812224,-0.006146843
1ODdnKTOL4,-0.043286557,-0.038890262
ZsrwsPNo10,0.016484025,-0.045105539
PrfG7Tppdz,0.077042398,-0.177664889
PNCKAEE7yy,-0.001725426,-0.013903561
R5E8KvHiQS,0.006813367,0.046304222
QOruKcLwJD,-0.183993077,0.014116251
U1SMNEmmH9,0.034298594,-0.016812557
2Qvie7NLfb,0.056837652,-0.066160448
mW4Ui7jHbP,-0.027005798,0.027350734
rTUd5keVb2,0.103580512,0.031521301
2j4wKNzE7w,-0.067144512,-0.040738878
7t0BtozR2O,-0.003290371,0.107977461
qg3ePJBIs3,-0.015988168,-0.063320385
movpNdHqOk,-0.002014699,0.085984313
n00agg3hrl,0.022763052,-0.007937344
JcI2QeS477,-0.029869749,-0.032732222
ew2i3Fm6DV,-0.001629449,-0.017179139
wXDsqRKlvh,0.046680559,0.000144392
LisyodVWCd,0.097041007,0.219864335
3h1ByNQAkZ,0.046680559,0.000144392
v4mHYiEMu3,-0.06498698,-0.092883847
m9bYPWlGAR,-0.276878172,-0.001117734
VAZdpNkiiK,-0.132308535,-0.029140465
6epOazcNxL,-0.007469395,0.036082918
vvPhh0HLw0,-0.079489537,-0.047280197
O0bjkP7U8O,0.064012799,0.261323839
dSCrO0fheH,-0.13595957,-0.109369641
spTbqTFgzR,-0.172129431,-0.047258517
qU2p2xrajw,0.034075851,0.021992274
gJcuOSyXKl,-0.082919802,0.030372835
HZ4GrLcvIe,-0.11208469,0.018123417
Ci3UDUNQ4E,-0.007935372,0.048499067
FMfjeDm5jq,0.040626427,0.001028174
pMk7NFwX4q,0.009808058,0.046584397
SzDWqHOzLU,0.083900175,-0.186108279
mAEBXqDi2n,-0.054410083,-0.308301274
RdNAf14NJp,-0.017534687,-0.081604253
G2toMp6WLU,-0.000834562,0.000103111
0Bw7vVWzlX,-0.242579895,-0.005243401
ecoL0PA95P,0.202235706,-0.262924692
Psmc3ya4E7,0.001933587,-0.028327077
DpSUSMv7DE,-0.087984316,-0.254078614
EWxmX0iRAk,-0.002760085,-0.075899366
E8E6GMqWCS,-0.104013782,-0.00109317
4gdAza7Gst,-0.017534687,-0.081604253
JRFNwrj7yG,-0.030425884,-0.106295538
gfbkTViUAx,-0.017534687,-0.081604253
GnMgSERxSD,0.119975725,0.021905723
27IydLuUlo,0.19228206,0.038832643
ygfk3JeYM2,0.16558548,0.01803502
I9uUKrPvg7,0.035453175,0.117537844
P4NQHPVclH,-0.004561745,-0.054462283
u1ed40RanE,-0.078564245,-0.038091036
00DnNKB2XJ,0.123032083,0.030384166
y6QKCTlI4O,-0.017481724,0.008836191
3PZ7fdGJ8J,-0.023008372,0.021822799
MvL1TRCTz5,-0.036175407,0.03916594
Zc6LawZsYh,-0.004561745,-0.052321958
wtLs3LAupT,0.12914116,0.035255249
V0jzu0vcHh,0.016704837,-0.034340184
EdS6BbffVX,-0.00250605,-0.004449925
3Uv6d8vey1,-0.17419149,0.03771073
BHk8bY7HPe,-0.009935094,0.073044232
7K1XHZdkRV,-0.400186997,0.057123358
Os8YgGtf5D,0.014205932,-0.200048316
ydJbuWiQzR,0.021308642,0.0332085
61QPdOQN2s,-0.190150403,-0.374645766
W8NTZ0s2po,0.008416501,-0.063912883
ghtyv7qA18,0.156202961,-0.077831603
9sYtmMVEBu,-0.017595303,-0.010086906
uc99RJeMFC,0.058819031,0.080638666
G63tWdAhSC,-0.00679015,-0.012332199
lpZPF720GA,-0.040782199,0.026732052
80ddkmrBfb,-0.016093693,0.03941865
9syqYGpKtN,-0.030782388,0.002283485
GzGEuNCpGf,0.018401806,0.022469552
WJW7FrDEfh,-0.19016052,0.137244661
Fs4IFCSOu8,-0.108275841,-0.006020456
lyW545OwZA,0.059296342,-0.136199377
vemgyuTDly,-0.21507332,-0.096367094
xUxRsDMF7k,0.002896422,-0.077310367
lkMh70I0oq,0.011560943,-0.071161476
g0q1Iq6pcU,-0.167396786,-0.028463037
TsmSnkJlsa,0.010225481,0.020523476
1hVA5MB2i5,-0.011878095,-0.044668023
SYsLVgj9Dc,-0.060123294,-0.034693172
xnbKwjp7B9,-0.009861054,0.142173134
2QoSkl8FVQ,0.007521919,-0.032168196
6rB5gFP1fq,0.014085376,-0.126144275
30CytWekBY,-0.042813229,-0.01451319
bYy1Gbev2y,0.172282353,-0.003424393
NKulXvuwZK,0.133312346,-0.129186268
BExZxPRx02,0.036686097,0.065691158
8aqjRcxa9q,0.194496806,-0.077725469
1RBd1lg3Ib,0.034054535,0.214968636
241nWCldb1,0.006205493,-0.079109264
6FrR1QwRTa,0.037214447,0.066416123
h5ZP3t5OBw,0.03078285,-0.035260725
KwTP90qVXh,0.111971364,-0.025117396
nRSJZcU891,-0.266899112,-0.012884969
uKueOJjYNK,-0.192263683,-0.011367756
tqfEHj47Rm,0.00079099,-0.020483033
gf9gdSnE1B,-0.088231307,-0.050626208
tbxQi10tL1,0.002274256,-0.048564539
6FJRKzyraA,-0.052657009,0.008347357
i76D4MohDC,-0.049189335,-0.034564148
6rpdn1LxZU,-0.094582291,-0.087233845
1P367KvcVt,0.072947612,-0.019613616
TquWphVM9Z,0.000624897,-0.074746688
3d8l7hYX8L,-0.146242518,-0.003337817
DIIdRO99dh,0.045307905,-0.004121211
GLfPY4WiWm,0.104728116,0.005079943
hzkSWCC0aD,0.034054535,0.178385227
c7MbMmG2U8,0.049050797,0.000525752
smBp8yH17d,0.062456125,0.089158882
NZRfpgud62,-0.004019176,-0.006159375
wySGCqkrPG,-0.012006341,-0.018779405
wgI0hZg5wO,0.041235064,0.154639662
FfVER15wCP,0.060655887,-0.018939776
sxwoJ0beRC,0.011047757,0.010275718
v2ZT8CnJYb,-0.002080003,0.076251906
YN3QyTJaOR,-0.005848109,0.149163257
ykEdarbTVP,0.032953161,-0.063448412
3QG8LfEKLk,-0.003317164,-0.032370421
ulKVpKiCKo,-0.164059471,-0.070202403
32Uv11vbFN,0.005369569,-0.018858196
IaRqCSFtnk,0.001851614,-0.007493136
69nxG7Rc9j,0.035460412,0.003100109
JVNITMgQlU,-0.183993077,0.014116251
HiSVvIsfqS,0.051494715,-0.047642049
DcvzMCXab4,0.008853407,0.022156578
ZW0J6YVHQo,-0.003014597,-0.059288138
E1pnyw8jve,-0.019839574,0.029536916
DiYSPGTeY5,0.116620666,-0.045055594
ZTohKsHy9B,0.116620666,-0.045055594
YUD8fG0j0M,0.112456004,-0.053534038
yAgEJejwUJ,-0.037255128,-0.070495222
mxKHmBVFZW,-0.008792985,0.034029231
3rrtEQ63Ya,0.025103268,0.027279903
WRuDu1nwLb,-0.019799606,-0.193424951
Lxf2FRcx4k,0.183629931,0.041878849
8fzDYiKHD5,0.125767158,-0.001978027
hFdwdtriDd,0.018020806,-0.025738577
LMLnI1nDQj,0.089797708,-0.030459865
nlRun9nKnt,-0.160739023,0.221658494
zRMJgnE2ts,-0.024126716,0.029177465
sHtPkYwwSk,0.125767158,0.008852455
VQaXEaj2MD,-0.022699688,-0.059891764
shqGYyESH7,0.125767158,-0.018447224
EVEEteyRXd,0.077454552,-0.190768317
rWZwcoxZyB,-0.097698896,0.144377878
MrCikrsul8,-0.114278502,-0.131821739
6Ktp373geO,0.006283785,-0.024610882
KEb5LC1G2A,0.025411516,-0.021769043
J79bu3NnnI,0.046680559,0.000144392
niGlNG1huV,-0.004590873,0.08190738
ZKkOnBOFaD,-0.004186814,0.045900738
N72cfCrpNY,-0.029604198,0.036270343
2VwZ3hBNet,0.003177696,0.138171813
oMCTtHRwNz,0.014146986,0.025637636
2aPZ0OjESR,0.218395891,-0.313627548
EqLxdQ0D19,-0.012486619,-0.042189304
ufleWcG1b4,0.249555714,-0.019247826
0lpvMgNA1g,0.068112364,-0.032094037
dD7d5cQ3QB,-0.111463282,-0.003132954
D8vkLSRG05,0.05587867,-0.003724814
r0eecpj1rs,-0.176452359,0.087044336
4FdbdDOhgW,-0.109879471,-0.048195204
84CHaeayjN,0.162384596,-0.036978962
U0P49Lj7fg,-0.013733091,0.080385656
b6lNknSMAx,0.081122938,0.10957524
AQ4I1MFn4I,0.040305748,0.024331573
pkT38svPc1,0.005866553,-0.075450031
W0owx7lzGa,-0.004171334,0.000775245
lV5SP3lUgf,-0.193726796,0.073623113
zX2ZlxbGjv,-0.016548784,0.227310745
4F5X3WeXLi,-0.016548784,0.235789189
8YxK715U74,-0.054686868,-0.010067395
LqgzHysoid,-0.013733091,0.080385656
br381qszvq,0.017802957,-0.038528296
BpWpjUaOF5,-0.260304809,0.00759712
m9ffs3CEDh,0.047744334,-0.051423512
UpKl4SzCaX,0.2377829,-0.035271905
mIyxj3c2Ri,-0.073544963,-0.063637614
RFMmB4t2Hz,-0.029928609,0.225778692
BpccHLSxFk,0.003134575,-0.034379033
Qj56jy1MGm,-0.016080444,0.012907092
EQ6qsfMKAb,-0.021717635,0.000853852
0uAWOR8cdN,0.002968347,0.05518649
Kt72F8Lhvr,-0.054417917,-0.001542257
1miJmqhKyw,-0.054417917,-0.001542257
5u9KgJIZFt,-0.086524372,0.024263912
MAimcM2jpw,-0.03426957,0.292127498
IBZ5f0BIiU,-0.039181267,0.017114865
7lixWDok5e,0.01937988,0.123896856
gqC9XOmij5,-0.01536511,0.085680479
S1K7hDvtih,0.074488253,0.021371738
7yCajHaTPM,0.023466957,0.034447925
YBWPuB0BVo,0.021323476,-0.063011798
jqdYefRsyr,-0.039414388,-0.005186302
QsDbS0nT9q,0.093841563,-0.157170387
NI4vDtJlbN,0.106169974,-0.178494934
x9zkjldQLD,-0.009935094,0.073044232
5r1IUGV5ty,0.038850796,-0.080264221
XhsnDNuMlu,0.037123903,0.10336921
EaBxGcVwlD,-0.064423829,0.002384243
oAJE5jwu34,-0.017481724,-0.019200845
FCohw2Xi2O,-0.0463527,0.041174177
BZnntCXzZQ,-0.084195094,-0.03439199
TIudbzHGsK,-0.000540268,-0.047745055
ZGOzAV0EB2,-0.054417917,-0.012103822
fAKGY9eeio,0.122043359,-0.079563598
N1mh45y1lU,-0.006069488,-0.080442541
krvdjPqTmg,0.036445992,0.073788961
8MNTl35AxB,0.023715487,0.095231167
dpnQ9lf2Yz,0.038154001,0.091030338
EEXCPln3fn,-0.176741033,0.065805598
YqCYmvmyu0,-0.069820984,-0.061199806
S3R27xzg8Z,0.012033532,-0.014535416
3Z30PuqVrv,0.00696863,-0.05856485
yYtc1h9P59,-0.128723907,-0.05142428
KHFTDqpxkX,-0.155886447,0.266308283
jRhTgAfiBs,-0.029969302,-0.085649077
L84GJfJfgx,-0.117991821,-0.128830916
o1gPODhoFG,-0.033704974,0.078197993
TKktWlSvH9,0.022749212,0.043355158
2Jouzn50UC,-0.019339349,0.024898563
qV2pkuMPjM,-0.08630269,-0.0101745
9FW158dVvW,0.051924134,-0.007609642
D135WSWeX3,0.198517628,0.244301112
lSLQVnG0k9,0.036445992,0.063045717
ZIFTgESe7X,0.062324254,-0.111200036
3hI2K1Tl06,-0.170020722,-0.074426617
UMkKDKdNR6,-0.00843958,0.012748225
e8omVyrMeD,0.051777527,-0.012355524
6Hcjeg8hbe,0.006518386,-0.010991625
WqY4Swur0i,-0.021144796,0.112443063
YVvIqhjBUq,-0.030059715,-0.104043275
yWfNGUFmsq,0.102088099,-0.189489814
Tx3zfEokWe,-0.051969689,-0.022485789
jmhxRGzwwd,-0.040361921,0.065306712
q47ldYTRJb,-0.019461024,-0.088239087
ot4bCt5l3p,-0.075255936,0.093878732
lp2OFSauks,0.091097727,-0.177583176
CMZr3pvMFC,0.069253966,-0.055377314
cG44iUqPAa,0.007040485,-0.072646836
V7ANYCVHSI,-0.097889774,-0.050521981
yQOHh3f3nD,0.080956281,-0.068551346
F6FhSBIe6d,-0.049546765,0.177993458
5CY5gM7E8R,-0.041638846,-0.072656615
7exgsx1KuI,0.020126522,0.13724489
5e5NIUqzIG,-0.043620618,0.154032101
BfWozHiFqH,-0.019339349,0.024898563
UITpJSZrYn,-0.010316332,0.030372835
I3AhFGWb6P,0.022131951,-0.075396691
EhBge5camp,-0.031413757,0.072237869
ItOrCzU2tR,-0.095115146,-0.046963462
Uwmf7khx5h,0.005532568,-0.007418616
tbKwDJGJ1w,0.013516258,-0.045880805
sAjaBrE8gf,0.208637406,0.169765467
Gy5X7uQkG9,0.044689989,0.147353731
bGefKV68EC,0.072666619,0.042872477
Ut4qybfbhB,0.110160593,-0.018000969
dmE6KKN6Rm,0.110160593,0.024628405
5yd6knbKpt,0.013018322,-0.054183082
GL3fUX2BzC,-0.0062832,0.042306313
EJCWcYf8cL,0.17535977,0.119770754
XrQ5Nk9FyG,0.17828391,0.046859403
jkiR5imDJO,-0.00310628,0.105755758
ta7a3SOs3W,0.136703332,0.005465181
2hZTnA1zHg,-0.003083831,0.104723935
X1Bsa3cJQ3,0.061168226,-0.113852228
yXoZqBcu5R,-0.036914741,0.078892799
